TransitRouteId;StopId;Id;Direction;Name;x;y;h0;h1;h2;h3;h4;h5;h6;h7;h8;h9;h10;h11;h12;h13;h14;h15;h16;h17;h18;h19;h20;h21;h22;h23;Day
23216162;2782.link:418319613_0;2782;entrance;КАМЫШОВАЯ УЛ.;681597.3028841373;6656362.097377918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23216162;2782.link:418319613_0;2782;exit;КАМЫШОВАЯ УЛ.;681597.3028841373;6656362.097377918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23216162;4662.link:198568143_0;4662;entrance;БОГАТЫРСКИЙ ПР., УГ. ТОРФЯНОЙ ДОРОГИ;681519.8900066745;6655984.262918583;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12
23216162;4662.link:198568143_0;4662;exit;БОГАТЫРСКИЙ ПР., УГ. ТОРФЯНОЙ ДОРОГИ;681519.8900066745;6655984.262918583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23216162;4663.link:528751504_0_r;4663;entrance;СИТЦЕВАЯ УЛ.;681532.8614814009;6655509.931466149;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
23216162;4663.link:528751504_0_r;4663;exit;СИТЦЕВАЯ УЛ.;681532.8614814009;6655509.931466149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23216162;4664.link:528751518_1_r;4664;entrance;УЛ.ОПТИКОВ;681551.8838921648;6655315.436801774;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
23216162;4664.link:528751518_1_r;4664;exit;УЛ.ОПТИКОВ;681551.8838921648;6655315.436801774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23216162;1333.link:528751502_0_r;1333;entrance;СТ. МЕТРО "СТАРАЯ ДЕРЕВНЯ";681617.3234699594;6654698.231954282;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
23216162;1333.link:528751502_0_r;1333;exit;СТ. МЕТРО "СТАРАЯ ДЕРЕВНЯ";681617.3234699594;6654698.231954282;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
23216162;18590.link:411606692_1_r;18590;entrance;СЕРЕБРЯКОВ ПЕР.;682447.929525032;6654118.359208782;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11
23216162;18590.link:411606692_1_r;18590;exit;СЕРЕБРЯКОВ ПЕР.;682447.929525032;6654118.359208782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23216162;24398.link:411606692_0_r;24398;entrance;УЛ. ОСКАЛЕНКО;682910.3688241497;6654216.229564971;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
23216162;24398.link:411606692_0_r;24398;exit;УЛ. ОСКАЛЕНКО;682910.3688241497;6654216.229564971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23216162;18592.link:437528022_1;18592;entrance;УЛ. АКАДЕМИКА ШИМАНСКОГО;683401.5222540236;6654325.292346367;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
23216162;18592.link:437528022_1;18592;exit;УЛ. АКАДЕМИКА ШИМАНСКОГО;683401.5222540236;6654325.292346367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23216162;4492.link:930255_0;4492;entrance;СТ. МЕТРО "ЧЁРНАЯ РЕЧКА";684175.9657406168;6654386.538432519;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
23216162;4492.link:930255_0;4492;exit;СТ. МЕТРО "ЧЁРНАЯ РЕЧКА";684175.9657406168;6654386.538432519;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
23216162;1574.link:400894475_0;1574;entrance;КАМЕННЫЙ ОСТРОВ;684122.0732249117;6653629.8637038125;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
23216162;1574.link:400894475_0;1574;exit;КАМЕННЫЙ ОСТРОВ;684122.0732249117;6653629.8637038125;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
23216162;3348.link:156494601_0;3348;entrance;УЛ. АКАДЕМИКА ПАВЛОВА;684291.3055256852;6653354.525761869;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
23216162;3348.link:156494601_0;3348;exit;УЛ. АКАДЕМИКА ПАВЛОВА;684291.3055256852;6653354.525761869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
