TransitRouteId;Departure/vehicleRefId;StopDeparture;DepartureTime;StopArrival;ArrivalTime;Passengers
011c2b62-4295-414e-903e-3a0ee25c3319;pt_60;8825d952-6786-4b23-b351-8b905f55c396;22152.0;646dc470-1a9e-4dca-b606-9d98542ee89e;22238.0;27
011c2b62-4295-414e-903e-3a0ee25c3319;pt_60;646dc470-1a9e-4dca-b606-9d98542ee89e;22241.0;23ffa98f-629a-4ae3-ae13-088a9325995a;22254.0;26
011c2b62-4295-414e-903e-3a0ee25c3319;pt_60;23ffa98f-629a-4ae3-ae13-088a9325995a;22257.0;0b76dec4-1e51-437f-bbd1-f8412aec2f16;22360.0;24
011c2b62-4295-414e-903e-3a0ee25c3319;pt_60;0b76dec4-1e51-437f-bbd1-f8412aec2f16;22360.0;094d7190-fa24-4aeb-96af-dc27bfaa1474;22403.0;24
011c2b62-4295-414e-903e-3a0ee25c3319;pt_60;094d7190-fa24-4aeb-96af-dc27bfaa1474;22406.0;10df60d3-5968-4d36-a276-9c17ff624c19;22412.0;23
011c2b62-4295-414e-903e-3a0ee25c3319;pt_60;10df60d3-5968-4d36-a276-9c17ff624c19;22415.0;02fbc122-f0d1-4f32-b15c-cd75a479b096;22421.0;22
011c2b62-4295-414e-903e-3a0ee25c3319;pt_60;02fbc122-f0d1-4f32-b15c-cd75a479b096;22424.0;73342d69-e43a-4ef0-b0e8-1c862cfb795c;22573.0;21
011c2b62-4295-414e-903e-3a0ee25c3319;pt_60;73342d69-e43a-4ef0-b0e8-1c862cfb795c;22577.0;12604c9e-1641-441d-86c9-ab4cb957ffcb;22668.0;18
011c2b62-4295-414e-903e-3a0ee25c3319;pt_60;12604c9e-1641-441d-86c9-ab4cb957ffcb;22675.0;37096274-335d-40fb-924e-229d2cedffd2;22772.0;8
011c2b62-4295-414e-903e-3a0ee25c3319;pt_50;4ee91bf8-746a-48de-a915-7550d346adea;1805.0;32b6a0a0-cea7-4934-9a78-9e4c6c140710;1910.0;6
011c2b62-4295-414e-903e-3a0ee25c3319;pt_50;32b6a0a0-cea7-4934-9a78-9e4c6c140710;1913.0;37862d50-49c1-4f1e-b16a-e3cf78c82f5f;2107.0;8
011c2b62-4295-414e-903e-3a0ee25c3319;pt_50;37862d50-49c1-4f1e-b16a-e3cf78c82f5f;2107.0;2a37304b-81c4-4e41-9a3b-467a1de2dfa6;2426.0;8
011c2b62-4295-414e-903e-3a0ee25c3319;pt_50;2a37304b-81c4-4e41-9a3b-467a1de2dfa6;2429.0;5cbf9761-3e26-47a9-81bd-da17bfca1ba1;3046.0;10
011c2b62-4295-414e-903e-3a0ee25c3319;pt_50;5cbf9761-3e26-47a9-81bd-da17bfca1ba1;3053.0;216b70e3-87b9-4ebf-bf59-94578e83d1aa;3216.0;20
011c2b62-4295-414e-903e-3a0ee25c3319;pt_50;216b70e3-87b9-4ebf-bf59-94578e83d1aa;3220.0;5b8c81ba-7eca-4fbe-843d-29c2a71fd76f;3263.0;24
011c2b62-4295-414e-903e-3a0ee25c3319;pt_50;5b8c81ba-7eca-4fbe-843d-29c2a71fd76f;3268.0;38616a13-3b60-4091-84f3-76c9b98823a5;3294.0;29
011c2b62-4295-414e-903e-3a0ee25c3319;pt_50;38616a13-3b60-4091-84f3-76c9b98823a5;3298.0;2649d236-0182-4c41-bb53-3e974f6da5a2;3379.0;32
011c2b62-4295-414e-903e-3a0ee25c3319;pt_50;2649d236-0182-4c41-bb53-3e974f6da5a2;3384.0;02e8cbc9-7fe2-47f2-8fe8-f3d96fa68024;3406.0;37
011c2b62-4295-414e-903e-3a0ee25c3319;pt_50;02e8cbc9-7fe2-47f2-8fe8-f3d96fa68024;3410.0;07370c1f-5306-4c73-ba05-e2ae1fe56666;3444.0;40
011c2b62-4295-414e-903e-3a0ee25c3319;pt_50;07370c1f-5306-4c73-ba05-e2ae1fe56666;3451.0;47c6f913-5bc0-464a-b143-3603894d8acf;3469.0;49
011c2b62-4295-414e-903e-3a0ee25c3319;pt_50;47c6f913-5bc0-464a-b143-3603894d8acf;3472.0;31516cee-f8ed-491b-b05a-27fc385bf47a;3493.0;51
011c2b62-4295-414e-903e-3a0ee25c3319;pt_50;31516cee-f8ed-491b-b05a-27fc385bf47a;3496.0;10814691-9bed-4641-92d6-22614940b55a;3530.0;53
011c2b62-4295-414e-903e-3a0ee25c3319;pt_50;10814691-9bed-4641-92d6-22614940b55a;3533.0;4bfd458c-bbf7-431e-ab97-267e64981ba5;3603.0;54
