TransitRouteId;Departure/vehicleRefId;StopDeparture;DepartureTime;StopArrival;ArrivalTime;Passengers
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_219;a95802e5-2908-4f62-9e52-caeca9ddc5b4;5620.0;912c0707-ec72-4956-b8a9-ff801f83a87d;5702.0;44
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_219;912c0707-ec72-4956-b8a9-ff801f83a87d;5707.0;2dc119b4-ee2b-4134-b521-97fcb7db2b12;5737.0;39
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_219;2dc119b4-ee2b-4134-b521-97fcb7db2b12;5740.0;5f9e8b7a-958f-4e45-8c20-4a76b464e58c;5790.0;39
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_219;5f9e8b7a-958f-4e45-8c20-4a76b464e58c;5794.0;25549f6d-f61a-4506-aa8f-9f5c19daede0;5911.0;35
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_219;25549f6d-f61a-4506-aa8f-9f5c19daede0;5916.0;61cf245d-eb36-43f5-8e3f-2c33fcc9a8a2;5947.0;30
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_219;61cf245d-eb36-43f5-8e3f-2c33fcc9a8a2;5951.0;3db4a004-054b-4885-82ef-9b6c132de667;5981.0;26
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_219;3db4a004-054b-4885-82ef-9b6c132de667;5984.0;53461b44-1e97-4109-a5eb-f354ec52e947;6012.0;25
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_219;53461b44-1e97-4109-a5eb-f354ec52e947;6015.0;8943abcb-0649-47c3-9c73-ccc346614ebb;6040.0;23
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_219;8943abcb-0649-47c3-9c73-ccc346614ebb;6047.0;4489daf8-e647-4631-a2b9-03014b8f2d37;6231.0;13
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_219;4489daf8-e647-4631-a2b9-03014b8f2d37;6239.0;07c93f33-2b4c-4e94-b2d9-8a30553e0bee;6335.0;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;1827.0;a9fd458e-16ba-4a69-bea1-fc43c3e3fb22;1832.0;49
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;a9fd458e-16ba-4a69-bea1-fc43c3e3fb22;1832.0;06d6f22a-51fd-4113-bba7-a5634e6ce96e;2007.0;49
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;06d6f22a-51fd-4113-bba7-a5634e6ce96e;2017.0;16c8d4c0-69a2-4966-8df7-21f6ffc6d438;2106.0;65
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;16c8d4c0-69a2-4966-8df7-21f6ffc6d438;2113.0;8a96ff80-f7c5-4c97-b555-4c4c85e63cd0;2154.0;75
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;8a96ff80-f7c5-4c97-b555-4c4c85e63cd0;2160.0;38bec0da-8214-414c-b3d5-081400e8dce1;2200.0;82
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;38bec0da-8214-414c-b3d5-081400e8dce1;2208.0;47a4542f-b21a-49e7-930d-10b55f5d4381;2249.0;93
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;47a4542f-b21a-49e7-930d-10b55f5d4381;2252.0;560cc086-1f75-480a-882f-f654b45ed737;2273.0;94
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;560cc086-1f75-480a-882f-f654b45ed737;2277.0;0740b919-defd-4c78-9250-261d6471ecfb;2441.0;94
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;0740b919-defd-4c78-9250-261d6471ecfb;2445.0;5aa24f61-237e-4ec9-a9b1-b5d7f2dbf1dc;2715.0;94
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;5aa24f61-237e-4ec9-a9b1-b5d7f2dbf1dc;2723.0;58370cee-4e75-42b2-ab4b-c158fbe140bc;2836.0;94
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;58370cee-4e75-42b2-ab4b-c158fbe140bc;2844.0;ecc28bbe-dc60-42a1-8c30-7d2324757ef3;2939.0;94
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_218;ecc28bbe-dc60-42a1-8c30-7d2324757ef3;2947.0;2838fc78-9594-4b6b-86c4-cff56c596866;3242.0;94
