TransitRouteId;StopId;Id;Direction;Name;x;y;h0;h1;h2;h3;h4;h5;h6;h7;h8;h9;h10;h11;h12;h13;h14;h15;h16;h17;h18;h19;h20;h21;h22;h23;Day
e3ab358b-d44b-4934-af8d-7f379b42b6ac;907fe20b-0d91-45d8-9d09-c96d8ccc5af1;907fe20b-0d91-45d8-9d09-c96d8ccc5af1;exit;;693163.7985744273;6652302.418692666;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
e3ab358b-d44b-4934-af8d-7f379b42b6ac;27667b28-df5b-4edc-90c7-227fa7ab22cb;27667b28-df5b-4edc-90c7-227fa7ab22cb;entrance;;692983.96952117;6652748.997446214;4;10;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18
e3ab358b-d44b-4934-af8d-7f379b42b6ac;27667b28-df5b-4edc-90c7-227fa7ab22cb;27667b28-df5b-4edc-90c7-227fa7ab22cb;exit;;692983.96952117;6652748.997446214;1;1;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
e3ab358b-d44b-4934-af8d-7f379b42b6ac;82bd6d7d-3ad3-4da3-a783-c59bdd50fc33;82bd6d7d-3ad3-4da3-a783-c59bdd50fc33;entrance;;691503.8963001997;6655451.4736997625;12;14;6;9;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49
e3ab358b-d44b-4934-af8d-7f379b42b6ac;82bd6d7d-3ad3-4da3-a783-c59bdd50fc33;82bd6d7d-3ad3-4da3-a783-c59bdd50fc33;exit;;691503.8963001997;6655451.4736997625;3;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
e3ab358b-d44b-4934-af8d-7f379b42b6ac;e4faa13b-f523-43a9-a7c2-56262b6c1194;e4faa13b-f523-43a9-a7c2-56262b6c1194;entrance;;690679.7178061416;6655709.751403182;0;2;8;8;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29
e3ab358b-d44b-4934-af8d-7f379b42b6ac;e4faa13b-f523-43a9-a7c2-56262b6c1194;e4faa13b-f523-43a9-a7c2-56262b6c1194;exit;;690679.7178061416;6655709.751403182;11;11;9;6;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51
e3ab358b-d44b-4934-af8d-7f379b42b6ac;8345bcca-a7a6-48a4-814e-96687aef4056;8345bcca-a7a6-48a4-814e-96687aef4056;entrance;;690226.8429425305;6655701.633522374;1;9;2;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19
e3ab358b-d44b-4934-af8d-7f379b42b6ac;8345bcca-a7a6-48a4-814e-96687aef4056;8345bcca-a7a6-48a4-814e-96687aef4056;exit;;690226.8429425305;6655701.633522374;1;3;3;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13
e3ab358b-d44b-4934-af8d-7f379b42b6ac;3ebfcae6-26ad-452f-b959-1a0707c7c3b0;3ebfcae6-26ad-452f-b959-1a0707c7c3b0;entrance;;689059.9492694725;6655706.297569787;6;2;4;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19
