,grid_id_origin,time_origin,grid_id_dest,time_dest,trips_cnt
59920,5870,23:00:00,5440,23:00:00,1
59921,5870,23:00:00,5517,23:00:00,2
59922,5870,23:00:00,5531,23:00:00,1
59923,5870,23:00:00,5539,00:00:00,1
59924,5870,23:00:00,6039,23:00:00,1
59925,5870,23:00:00,6129,23:00:00,1
59926,5870,23:00:00,6135,00:00:00,1
59927,5870,23:00:00,6842,00:00:00,1
59928,5870,23:00:00,6919,23:00:00,1
59929,5870,23:00:00,7078,00:00:00,1
59930,5871,00:00:00,4503,00:00:00,1
59931,5871,00:00:00,4734,01:00:00,1
59932,5871,00:00:00,5086,00:00:00,1
59933,5871,00:00:00,5176,00:00:00,1
59934,5871,00:00:00,5353,00:00:00,2
59935,5871,00:00:00,5367,00:00:00,1
59936,5871,00:00:00,5434,00:00:00,1
59937,5871,00:00:00,5789,01:00:00,1
59938,5871,00:00:00,6313,00:00:00,2
59939,5871,00:00:00,6401,01:00:00,1
59940,5871,01:00:00,5266,01:00:00,1
59941,5871,01:00:00,5266,02:00:00,1
59942,5871,01:00:00,5345,02:00:00,1
59943,5871,01:00:00,5353,01:00:00,1
59944,5871,01:00:00,5518,01:00:00,1
59945,5871,01:00:00,5603,02:00:00,1
59946,5871,01:00:00,5607,02:00:00,1
59947,5871,01:00:00,5614,01:00:00,2
59948,5871,01:00:00,5961,01:00:00,1
59949,5871,02:00:00,4355,02:00:00,1
59950,5871,02:00:00,4903,02:00:00,1
59951,5871,02:00:00,5613,02:00:00,1
59952,5871,03:00:00,4990,03:00:00,1
59953,5871,03:00:00,5962,03:00:00,1
59954,5871,04:00:00,4903,05:00:00,1
59955,5871,04:00:00,5877,05:00:00,1
59956,5871,04:00:00,6129,05:00:00,1
59957,5871,04:00:00,6464,05:00:00,1
59958,5871,05:00:00,4744,06:00:00,1
59959,5871,05:00:00,4903,06:00:00,1
59960,5871,05:00:00,5090,05:00:00,1
59961,5871,05:00:00,5463,06:00:00,1
59962,5871,05:00:00,5615,05:00:00,1
59963,5871,05:00:00,6052,05:00:00,1
59964,5871,06:00:00,5008,06:00:00,1
59965,5871,06:00:00,5527,06:00:00,1
59966,5871,06:00:00,5692,06:00:00,1
59967,5871,22:00:00,4299,23:00:00,1
59968,5871,22:00:00,4751,23:00:00,1
59969,5871,22:00:00,4903,23:00:00,1
59970,5871,22:00:00,4990,23:00:00,1
59971,5871,22:00:00,5002,22:00:00,2
59972,5871,22:00:00,5086,22:00:00,1
59973,5871,22:00:00,5169,22:00:00,1
59974,5871,22:00:00,5185,22:00:00,1
59975,5871,22:00:00,5190,23:00:00,1
59976,5871,22:00:00,5353,23:00:00,2
59977,5871,22:00:00,5439,23:00:00,1
59978,5871,22:00:00,5441,23:00:00,3
59979,5871,22:00:00,5521,22:00:00,1
59980,5871,22:00:00,5532,23:00:00,1
59981,5871,22:00:00,5606,22:00:00,1
59982,5871,22:00:00,5623,23:00:00,1
59983,5871,22:00:00,5715,23:00:00,1
59984,5871,22:00:00,5876,22:00:00,1
59985,5871,22:00:00,5878,23:00:00,1
59986,5871,22:00:00,6125,22:00:00,1
59987,5871,22:00:00,6129,22:00:00,1
59988,5871,23:00:00,4124,00:00:00,1
59989,5871,23:00:00,4561,00:00:00,1
59990,5871,23:00:00,4581,00:00:00,1
59991,5871,23:00:00,4582,00:00:00,1
59992,5871,23:00:00,4752,00:00:00,1
59993,5871,23:00:00,5279,00:00:00,1
59994,5871,23:00:00,5432,23:00:00,1
59995,5871,23:00:00,5517,00:00:00,1
59996,5871,23:00:00,5521,00:00:00,1
59997,5871,23:00:00,5621,00:00:00,1
59998,5871,23:00:00,5624,00:00:00,1
59999,5871,23:00:00,5715,23:00:00,1
60000,5871,23:00:00,5966,00:00:00,1
60001,5871,23:00:00,6049,23:00:00,1
60002,5871,23:00:00,6845,00:00:00,1
60003,5872,00:00:00,4507,00:00:00,1
60004,5872,00:00:00,4582,01:00:00,1
60005,5872,00:00:00,5085,00:00:00,1
60006,5872,00:00:00,5195,00:00:00,1
60007,5872,00:00:00,5348,01:00:00,1
60008,5872,00:00:00,5353,00:00:00,4
60009,5872,00:00:00,5355,00:00:00,1
60010,5872,00:00:00,5607,00:00:00,1
60011,5872,00:00:00,5630,00:00:00,1
60012,5872,00:00:00,5716,00:00:00,1
60013,5872,00:00:00,5877,00:00:00,1
60014,5872,00:00:00,5954,01:00:00,1
60015,5872,00:00:00,6299,01:00:00,1
60016,5872,01:00:00,4903,01:00:00,1
60017,5872,01:00:00,4903,02:00:00,1
60018,5872,01:00:00,4929,01:00:00,1
60019,5872,01:00:00,5008,02:00:00,1
60020,5872,01:00:00,5020,02:00:00,1
60021,5872,01:00:00,5086,02:00:00,1
60022,5872,01:00:00,5108,02:00:00,1
60023,5872,01:00:00,5169,01:00:00,1
60024,5872,01:00:00,5247,01:00:00,1
60025,5872,01:00:00,5266,01:00:00,1
60026,5872,01:00:00,5353,02:00:00,2
60027,5872,01:00:00,5366,01:00:00,1
60028,5872,01:00:00,5433,01:00:00,1
60029,5872,01:00:00,5518,02:00:00,1
60030,5872,01:00:00,5519,01:00:00,1
60031,5872,01:00:00,5524,01:00:00,1
60032,5872,01:00:00,5607,01:00:00,1
60033,5872,01:00:00,5614,02:00:00,1
60034,5872,01:00:00,5628,01:00:00,1
60035,5872,01:00:00,5629,02:00:00,1
60036,5872,01:00:00,5792,01:00:00,1
60037,5872,01:00:00,6129,01:00:00,1
60038,5872,01:00:00,6135,01:00:00,1
60039,5872,01:00:00,6741,01:00:00,1
60040,5872,02:00:00,4911,02:00:00,1
60041,5872,02:00:00,5179,02:00:00,1
60042,5872,02:00:00,5266,02:00:00,1
60043,5872,02:00:00,5272,03:00:00,1
60044,5872,02:00:00,5521,02:00:00,1
60045,5872,02:00:00,5529,02:00:00,1
60046,5872,02:00:00,5714,02:00:00,1
60047,5872,02:00:00,6039,02:00:00,1
60048,5872,02:00:00,6039,03:00:00,1
60049,5872,03:00:00,4753,03:00:00,1
60050,5872,03:00:00,4848,04:00:00,1
60051,5872,03:00:00,5355,04:00:00,1
60052,5872,03:00:00,5426,03:00:00,1
60053,5872,03:00:00,5446,04:00:00,1
60054,5872,03:00:00,5614,03:00:00,1
60055,5872,03:00:00,6042,03:00:00,1
60056,5872,04:00:00,5260,04:00:00,1
60057,5872,04:00:00,5353,04:00:00,1
60058,5872,04:00:00,5353,05:00:00,1
60059,5872,04:00:00,5524,04:00:00,1
60060,5872,04:00:00,5531,04:00:00,1
60061,5872,05:00:00,5107,05:00:00,1
60062,5872,05:00:00,5269,06:00:00,1
60063,5872,05:00:00,5353,05:00:00,4
60064,5872,05:00:00,5353,06:00:00,1
60065,5872,05:00:00,5603,05:00:00,1
60066,5872,05:00:00,5618,05:00:00,1
60067,5872,05:00:00,5965,05:00:00,1
60068,5872,06:00:00,4663,06:00:00,1
60069,5872,06:00:00,5353,06:00:00,1
60070,5872,06:00:00,5439,06:00:00,1
60071,5872,22:00:00,3947,23:00:00,1
60072,5872,22:00:00,4919,23:00:00,1
60073,5872,22:00:00,4990,22:00:00,1
60074,5872,22:00:00,5200,23:00:00,1
60075,5872,22:00:00,5267,23:00:00,1
60076,5872,22:00:00,5432,23:00:00,1
60077,5872,22:00:00,5452,23:00:00,1
60078,5872,22:00:00,5519,23:00:00,1
60079,5872,22:00:00,5527,23:00:00,1
60080,5872,22:00:00,5532,23:00:00,1
60081,5872,22:00:00,5607,22:00:00,1
60082,5872,22:00:00,5610,22:00:00,1
60083,5872,22:00:00,5695,23:00:00,1
60084,5872,22:00:00,5697,22:00:00,1
60085,5872,22:00:00,5702,23:00:00,1
60086,5872,22:00:00,5781,22:00:00,1
60087,5872,22:00:00,5876,23:00:00,1
60088,5872,22:00:00,5964,23:00:00,1
60089,5872,22:00:00,5965,22:00:00,1
60090,5872,22:00:00,6048,22:00:00,1
60091,5872,22:00:00,6133,22:00:00,1
60092,5872,23:00:00,4474,00:00:00,1
60093,5872,23:00:00,4756,00:00:00,1
60094,5872,23:00:00,4760,23:00:00,1
60095,5872,23:00:00,4990,00:00:00,1
60096,5872,23:00:00,5002,00:00:00,1
60097,5872,23:00:00,5086,23:00:00,1
60098,5872,23:00:00,5106,23:00:00,1
60099,5872,23:00:00,5179,00:00:00,1
60100,5872,23:00:00,5265,00:00:00,1
60101,5872,23:00:00,5346,00:00:00,1
60102,5872,23:00:00,5353,00:00:00,1
60103,5872,23:00:00,5353,23:00:00,4
60104,5872,23:00:00,5361,23:00:00,1
60105,5872,23:00:00,5440,00:00:00,1
60106,5872,23:00:00,5519,00:00:00,1
60107,5872,23:00:00,5604,23:00:00,1
60108,5872,23:00:00,5610,00:00:00,1
60109,5872,23:00:00,5694,23:00:00,1
60110,5872,23:00:00,5799,23:00:00,1
60111,5872,23:00:00,5801,00:00:00,1
60112,5872,23:00:00,5877,23:00:00,1
60113,5872,23:00:00,5879,23:00:00,1
60114,5872,23:00:00,6839,00:00:00,1
60115,5872,23:00:00,6922,00:00:00,1
60116,5873,00:00:00,4990,00:00:00,1
60117,5873,00:00:00,5082,00:00:00,1
60118,5873,00:00:00,5093,00:00:00,1
60119,5873,00:00:00,5173,01:00:00,1
60120,5873,00:00:00,5180,00:00:00,1
60121,5873,00:00:00,5254,01:00:00,1
60122,5873,00:00:00,5266,00:00:00,1
60123,5873,00:00:00,5344,01:00:00,2
60124,5873,00:00:00,5353,00:00:00,2
60125,5873,00:00:00,5353,01:00:00,1
60126,5873,00:00:00,5440,00:00:00,1
60127,5873,00:00:00,5517,00:00:00,1
60128,5873,00:00:00,5607,00:00:00,2
60129,5873,00:00:00,5702,01:00:00,1
60130,5873,00:00:00,5781,00:00:00,1
60131,5873,00:00:00,5965,00:00:00,1
60132,5873,01:00:00,4578,02:00:00,1
60133,5873,01:00:00,4581,02:00:00,1
60134,5873,01:00:00,4669,02:00:00,1
60135,5873,01:00:00,5092,02:00:00,1
60136,5873,01:00:00,5093,01:00:00,1
60137,5873,01:00:00,5094,01:00:00,1
60138,5873,01:00:00,5108,01:00:00,1
60139,5873,01:00:00,5180,01:00:00,1
60140,5873,01:00:00,5196,01:00:00,1
60141,5873,01:00:00,5266,01:00:00,1
60142,5873,01:00:00,5352,01:00:00,1
60143,5873,01:00:00,5353,01:00:00,1
60144,5873,01:00:00,5353,02:00:00,3
60145,5873,01:00:00,5614,02:00:00,1
60146,5873,01:00:00,5696,01:00:00,1
60147,5873,01:00:00,5868,02:00:00,1
60148,5873,02:00:00,4508,03:00:00,1
60149,5873,02:00:00,4663,03:00:00,1
60150,5873,02:00:00,5353,02:00:00,1
60151,5873,02:00:00,5359,02:00:00,1
60152,5873,02:00:00,5440,02:00:00,1
60153,5873,02:00:00,5441,02:00:00,1
60154,5873,02:00:00,5715,03:00:00,1
60155,5873,02:00:00,5877,02:00:00,1
60156,5873,03:00:00,4024,04:00:00,1
60157,5873,03:00:00,4648,04:00:00,1
60158,5873,04:00:00,4471,04:00:00,1
60159,5873,04:00:00,4471,05:00:00,1
60160,5873,04:00:00,5265,05:00:00,1
60161,5873,04:00:00,5609,04:00:00,1
60162,5873,04:00:00,5792,05:00:00,1
60163,5873,05:00:00,4561,06:00:00,1
60164,5873,05:00:00,4990,06:00:00,1
60165,5873,05:00:00,5191,05:00:00,1
60166,5873,05:00:00,5271,05:00:00,2
60167,5873,05:00:00,5353,05:00:00,1
60168,5873,05:00:00,5513,05:00:00,1
60169,5873,05:00:00,5626,06:00:00,1
60170,5873,05:00:00,5880,05:00:00,1
60171,5873,06:00:00,5264,06:00:00,1
60172,5873,06:00:00,5351,06:00:00,1
60173,5873,06:00:00,5702,06:00:00,2
60174,5873,22:00:00,4124,23:00:00,1
60175,5873,22:00:00,4316,23:00:00,1
60176,5873,22:00:00,5087,23:00:00,1
60177,5873,22:00:00,5090,23:00:00,1
60178,5873,22:00:00,5091,23:00:00,1
60179,5873,22:00:00,5106,23:00:00,1
60180,5873,22:00:00,5351,22:00:00,1
60181,5873,22:00:00,5353,22:00:00,1
60182,5873,22:00:00,5353,23:00:00,1
60183,5873,22:00:00,5367,23:00:00,1
60184,5873,22:00:00,5516,23:00:00,1
60185,5873,22:00:00,5522,22:00:00,1
60186,5873,22:00:00,5698,23:00:00,1
60187,5873,22:00:00,6126,23:00:00,1
60188,5873,22:00:00,6129,22:00:00,1
60189,5873,22:00:00,6825,22:00:00,1
60190,5873,23:00:00,4489,23:00:00,1
60191,5873,23:00:00,4508,23:00:00,1
60192,5873,23:00:00,4577,00:00:00,1
60193,5873,23:00:00,4582,00:00:00,1
60194,5873,23:00:00,4753,23:00:00,1
60195,5873,23:00:00,4821,00:00:00,1
60196,5873,23:00:00,4831,00:00:00,1
60197,5873,23:00:00,4903,00:00:00,1
60198,5873,23:00:00,5079,23:00:00,1
60199,5873,23:00:00,5090,00:00:00,1
60200,5873,23:00:00,5099,00:00:00,1
60201,5873,23:00:00,5178,23:00:00,1
60202,5873,23:00:00,5255,00:00:00,1
60203,5873,23:00:00,5344,23:00:00,2
60204,5873,23:00:00,5353,23:00:00,5
60205,5873,23:00:00,5354,23:00:00,1
60206,5873,23:00:00,5361,23:00:00,1
60207,5873,23:00:00,5440,00:00:00,1
60208,5873,23:00:00,5605,23:00:00,1
60209,5873,23:00:00,5615,23:00:00,1
60210,5873,23:00:00,5616,23:00:00,1
60211,5873,23:00:00,5617,00:00:00,1
60212,5873,23:00:00,5702,23:00:00,1
60213,5873,23:00:00,5877,23:00:00,1
60214,5873,23:00:00,5878,23:00:00,1
60215,5873,23:00:00,5965,23:00:00,1
60216,5873,23:00:00,6046,23:00:00,1
60217,5873,23:00:00,6051,23:00:00,1
60218,5873,23:00:00,6129,23:00:00,1
60219,5873,23:00:00,6758,00:00:00,1
60220,5873,23:00:00,6832,00:00:00,1
60221,5873,23:00:00,7102,00:00:00,1
60222,5873,23:00:00,7503,23:00:00,1
60223,5873,23:00:00,8217,00:00:00,1
60224,5874,00:00:00,4475,01:00:00,1
60225,5874,00:00:00,4582,01:00:00,1
60226,5874,00:00:00,4734,01:00:00,1
60227,5874,00:00:00,4753,00:00:00,1
60228,5874,00:00:00,4755,01:00:00,1
60229,5874,00:00:00,4832,00:00:00,1
60230,5874,00:00:00,4990,01:00:00,1
60231,5874,00:00:00,5006,01:00:00,1
60232,5874,00:00:00,5083,00:00:00,1
60233,5874,00:00:00,5168,01:00:00,1
60234,5874,00:00:00,5265,00:00:00,1
60235,5874,00:00:00,5268,01:00:00,1
60236,5874,00:00:00,5348,01:00:00,1
60237,5874,00:00:00,5352,00:00:00,1
60238,5874,00:00:00,5353,00:00:00,2
60239,5874,00:00:00,5354,00:00:00,1
60240,5874,00:00:00,5359,00:00:00,1
60241,5874,00:00:00,5363,00:00:00,1
60242,5874,00:00:00,5434,00:00:00,1
60243,5874,00:00:00,5440,00:00:00,1
60244,5874,00:00:00,5516,00:00:00,1
60245,5874,00:00:00,5533,00:00:00,1
60246,5874,00:00:00,5617,00:00:00,1
60247,5874,00:00:00,5619,00:00:00,1
60248,5874,00:00:00,5695,00:00:00,1
60249,5874,00:00:00,5704,00:00:00,1
60250,5874,00:00:00,5791,00:00:00,1
60251,5874,00:00:00,5870,00:00:00,1
60252,5874,00:00:00,5878,00:00:00,1
60253,5874,00:00:00,5884,01:00:00,1
60254,5874,00:00:00,6134,00:00:00,1
60255,5874,00:00:00,6313,00:00:00,1
60256,5874,00:00:00,6400,00:00:00,1
60257,5874,00:00:00,6400,01:00:00,2
60258,5874,00:00:00,6488,00:00:00,1
60259,5874,01:00:00,3282,02:00:00,1
60260,5874,01:00:00,4735,01:00:00,2
60261,5874,01:00:00,4741,01:00:00,1
60262,5874,01:00:00,4755,02:00:00,2
60263,5874,01:00:00,4761,01:00:00,1
60264,5874,01:00:00,4821,02:00:00,2
60265,5874,01:00:00,4903,01:00:00,1
60266,5874,01:00:00,5003,01:00:00,1
60267,5874,01:00:00,5006,01:00:00,1
60268,5874,01:00:00,5013,01:00:00,1
60269,5874,01:00:00,5096,01:00:00,1
60270,5874,01:00:00,5169,02:00:00,1
60271,5874,01:00:00,5180,01:00:00,1
60272,5874,01:00:00,5185,01:00:00,1
60273,5874,01:00:00,5257,02:00:00,1
60274,5874,01:00:00,5258,01:00:00,1
60275,5874,01:00:00,5265,01:00:00,1
60276,5874,01:00:00,5339,01:00:00,1
60277,5874,01:00:00,5343,02:00:00,1
60278,5874,01:00:00,5353,01:00:00,2
60279,5874,01:00:00,5353,02:00:00,1
60280,5874,01:00:00,5365,02:00:00,1
60281,5874,01:00:00,5439,01:00:00,1
60282,5874,01:00:00,5440,02:00:00,1
60283,5874,01:00:00,5457,01:00:00,1
60284,5874,01:00:00,5513,02:00:00,1
60285,5874,01:00:00,5519,02:00:00,1
60286,5874,01:00:00,5616,02:00:00,1
60287,5874,01:00:00,5696,01:00:00,1
60288,5874,01:00:00,5697,01:00:00,1
60289,5874,01:00:00,5702,01:00:00,1
60290,5874,01:00:00,5702,02:00:00,1
60291,5874,01:00:00,5717,02:00:00,1
60292,5874,01:00:00,5868,01:00:00,1
60293,5874,01:00:00,5956,02:00:00,1
60294,5874,01:00:00,5965,01:00:00,1
60295,5874,01:00:00,6133,01:00:00,1
60296,5874,01:00:00,6486,01:00:00,1
60297,5874,02:00:00,4491,03:00:00,1
60298,5874,02:00:00,4659,02:00:00,1
60299,5874,02:00:00,4735,03:00:00,1
60300,5874,02:00:00,4903,02:00:00,2
60301,5874,02:00:00,4909,03:00:00,1
60302,5874,02:00:00,4917,02:00:00,1
60303,5874,02:00:00,5354,02:00:00,3
60304,5874,02:00:00,5442,02:00:00,1
60305,5874,02:00:00,5531,03:00:00,1
60306,5874,02:00:00,5628,03:00:00,1
60307,5874,02:00:00,5702,02:00:00,1
60308,5874,02:00:00,5966,02:00:00,1
60309,5874,02:00:00,6046,02:00:00,1
60310,5874,02:00:00,6133,03:00:00,1
60311,5874,03:00:00,4471,04:00:00,1
60312,5874,03:00:00,4903,03:00:00,1
60313,5874,03:00:00,4990,04:00:00,1
60314,5874,03:00:00,5196,04:00:00,1
60315,5874,03:00:00,5266,04:00:00,1
60316,5874,03:00:00,5269,04:00:00,1
60317,5874,03:00:00,5540,03:00:00,1
60318,5874,03:00:00,5630,03:00:00,1
60319,5874,03:00:00,5783,04:00:00,1
60320,5874,03:00:00,6212,04:00:00,1
60321,5874,03:00:00,6659,03:00:00,1
60322,5874,04:00:00,4300,05:00:00,1
60323,5874,04:00:00,4561,05:00:00,1
60324,5874,04:00:00,4903,05:00:00,2
60325,5874,04:00:00,4907,05:00:00,1
60326,5874,04:00:00,4990,04:00:00,1
60327,5874,04:00:00,4990,05:00:00,1
60328,5874,04:00:00,5104,04:00:00,1
60329,5874,04:00:00,5267,05:00:00,1
60330,5874,04:00:00,5353,05:00:00,1
60331,5874,04:00:00,6129,05:00:00,1
60332,5874,04:00:00,6133,05:00:00,1
60333,5874,04:00:00,6134,05:00:00,1
60334,5874,05:00:00,4507,06:00:00,1
60335,5874,05:00:00,4760,05:00:00,1
60336,5874,05:00:00,4903,06:00:00,1
60337,5874,05:00:00,4990,06:00:00,1
60338,5874,05:00:00,5247,05:00:00,1
60339,5874,05:00:00,5266,05:00:00,1
60340,5874,05:00:00,5353,05:00:00,1
60341,5874,05:00:00,5607,05:00:00,1
60342,5874,05:00:00,6138,06:00:00,1
60343,5874,05:00:00,6400,05:00:00,1
60344,5874,06:00:00,4990,06:00:00,1
60345,5874,06:00:00,5266,06:00:00,1
60346,5874,06:00:00,5353,06:00:00,2
60347,5874,06:00:00,5617,06:00:00,1
60348,5874,22:00:00,3379,23:00:00,1
60349,5874,22:00:00,4474,23:00:00,1
60350,5874,22:00:00,4577,23:00:00,1
60351,5874,22:00:00,4838,23:00:00,1
60352,5874,22:00:00,4990,23:00:00,1
60353,5874,22:00:00,5008,23:00:00,1
60354,5874,22:00:00,5076,23:00:00,1
60355,5874,22:00:00,5084,23:00:00,1
60356,5874,22:00:00,5166,23:00:00,1
60357,5874,22:00:00,5181,23:00:00,1
60358,5874,22:00:00,5254,22:00:00,1
60359,5874,22:00:00,5266,22:00:00,1
60360,5874,22:00:00,5267,23:00:00,1
60361,5874,22:00:00,5268,22:00:00,1
60362,5874,22:00:00,5354,22:00:00,1
60363,5874,22:00:00,5354,23:00:00,1
60364,5874,22:00:00,5427,23:00:00,1
60365,5874,22:00:00,5433,22:00:00,1
60366,5874,22:00:00,5439,23:00:00,1
60367,5874,22:00:00,5448,23:00:00,1
60368,5874,22:00:00,5538,22:00:00,1
60369,5874,22:00:00,5606,23:00:00,1
60370,5874,22:00:00,5610,22:00:00,1
60371,5874,22:00:00,5629,23:00:00,1
60372,5874,22:00:00,5782,22:00:00,1
60373,5874,22:00:00,5784,22:00:00,1
60374,5874,22:00:00,5867,23:00:00,1
60375,5874,22:00:00,5870,22:00:00,1
60376,5874,22:00:00,5942,23:00:00,1
60377,5874,22:00:00,5956,22:00:00,1
60378,5874,22:00:00,6042,22:00:00,2
60379,5874,22:00:00,6043,23:00:00,1
60380,5874,22:00:00,6400,22:00:00,1
60381,5874,22:00:00,6756,23:00:00,1
60382,5874,22:00:00,7524,23:00:00,1
60383,5874,23:00:00,2905,00:00:00,1
60384,5874,23:00:00,4024,23:00:00,1
60385,5874,23:00:00,4300,23:00:00,1
60386,5874,23:00:00,4494,00:00:00,1
60387,5874,23:00:00,4990,00:00:00,1
60388,5874,23:00:00,4990,23:00:00,3
60389,5874,23:00:00,5089,00:00:00,1
60390,5874,23:00:00,5102,23:00:00,1
60391,5874,23:00:00,5170,23:00:00,1
60392,5874,23:00:00,5179,23:00:00,1
60393,5874,23:00:00,5180,23:00:00,2
60394,5874,23:00:00,5258,23:00:00,1
60395,5874,23:00:00,5267,00:00:00,1
60396,5874,23:00:00,5269,23:00:00,1
60397,5874,23:00:00,5342,00:00:00,1
60398,5874,23:00:00,5345,00:00:00,1
60399,5874,23:00:00,5353,23:00:00,3
60400,5874,23:00:00,5355,23:00:00,1
60401,5874,23:00:00,5360,23:00:00,1
60402,5874,23:00:00,5518,23:00:00,1
60403,5874,23:00:00,5520,23:00:00,1
60404,5874,23:00:00,5599,00:00:00,1
60405,5874,23:00:00,5616,23:00:00,1
60406,5874,23:00:00,5620,23:00:00,1
60407,5874,23:00:00,5621,00:00:00,1
60408,5874,23:00:00,5623,23:00:00,1
60409,5874,23:00:00,5626,00:00:00,1
60410,5874,23:00:00,5697,23:00:00,1
60411,5874,23:00:00,5704,23:00:00,1
60412,5874,23:00:00,5784,23:00:00,1
60413,5874,23:00:00,5867,00:00:00,1
60414,5874,23:00:00,5870,23:00:00,1
60415,5874,23:00:00,5878,00:00:00,1
60416,5874,23:00:00,5957,23:00:00,1
60417,5874,23:00:00,5966,00:00:00,1
60418,5874,23:00:00,6042,00:00:00,1
60419,5874,23:00:00,6133,23:00:00,2
60420,5874,23:00:00,6142,23:00:00,1
60421,5874,23:00:00,6400,00:00:00,1
60422,5874,23:00:00,7078,00:00:00,1
60423,5874,23:00:00,8569,23:00:00,1
60424,5875,00:00:00,4754,01:00:00,1
60425,5875,00:00:00,4756,00:00:00,1
60426,5875,00:00:00,5180,01:00:00,1
60427,5875,00:00:00,5258,00:00:00,1
60428,5875,00:00:00,5266,01:00:00,1
60429,5875,00:00:00,5347,01:00:00,1
60430,5875,00:00:00,5348,00:00:00,1
60431,5875,00:00:00,5353,01:00:00,1
60432,5875,00:00:00,5440,00:00:00,1
60433,5875,00:00:00,5532,01:00:00,1
60434,5875,00:00:00,5602,01:00:00,1
60435,5875,00:00:00,5627,00:00:00,1
60436,5875,00:00:00,6046,00:00:00,1
60437,5875,00:00:00,6313,00:00:00,1
60438,5875,00:00:00,7193,00:00:00,1
60439,5875,01:00:00,4475,02:00:00,1
60440,5875,01:00:00,4559,01:00:00,1
60441,5875,01:00:00,4579,02:00:00,1
60442,5875,01:00:00,4840,02:00:00,1
60443,5875,01:00:00,4841,02:00:00,1
60444,5875,01:00:00,5102,02:00:00,1
60445,5875,01:00:00,5177,01:00:00,1
60446,5875,01:00:00,5256,01:00:00,1
60447,5875,01:00:00,5265,01:00:00,1
60448,5875,01:00:00,5273,01:00:00,1
60449,5875,01:00:00,5353,01:00:00,2
60450,5875,01:00:00,5440,01:00:00,1
60451,5875,01:00:00,5614,01:00:00,1
60452,5875,01:00:00,5870,01:00:00,2
60453,5875,01:00:00,6488,01:00:00,1
60454,5875,01:00:00,6581,01:00:00,1
60455,5875,02:00:00,4475,03:00:00,1
60456,5875,02:00:00,5186,02:00:00,1
60457,5875,02:00:00,5254,02:00:00,1
60458,5875,02:00:00,5269,02:00:00,1
60459,5875,02:00:00,5345,02:00:00,1
60460,5875,02:00:00,5353,02:00:00,1
60461,5875,02:00:00,5541,02:00:00,1
60462,5875,02:00:00,5619,03:00:00,1
60463,5875,02:00:00,5706,02:00:00,1
60464,5875,02:00:00,5872,02:00:00,1
60465,5875,02:00:00,6129,03:00:00,1
60466,5875,02:00:00,6400,02:00:00,1
60467,5875,02:00:00,6747,03:00:00,1
60468,5875,03:00:00,4903,03:00:00,1
60469,5875,03:00:00,4903,04:00:00,1
60470,5875,03:00:00,4990,04:00:00,1
60471,5875,03:00:00,5173,04:00:00,1
60472,5875,03:00:00,5180,04:00:00,1
60473,5875,03:00:00,5186,03:00:00,1
60474,5875,03:00:00,5456,04:00:00,1
60475,5875,03:00:00,5527,03:00:00,1
60476,5875,03:00:00,5541,04:00:00,1
60477,5875,03:00:00,5542,03:00:00,1
60478,5875,03:00:00,5702,04:00:00,1
60479,5875,03:00:00,6129,03:00:00,1
60480,5875,05:00:00,4752,06:00:00,1
60481,5875,05:00:00,4903,05:00:00,1
60482,5875,05:00:00,5004,06:00:00,1
60483,5875,05:00:00,5269,06:00:00,1
60484,5875,05:00:00,5354,05:00:00,1
60485,5875,05:00:00,5871,06:00:00,1
60486,5875,05:00:00,6133,05:00:00,1
60487,5875,06:00:00,4750,06:00:00,1
60488,5875,06:00:00,5257,06:00:00,1
60489,5875,06:00:00,5344,06:00:00,1
60490,5875,06:00:00,5356,06:00:00,1
60491,5875,06:00:00,5607,06:00:00,1
60492,5875,22:00:00,4297,00:00:00,1
60493,5875,22:00:00,5021,23:00:00,1
60494,5875,22:00:00,5196,22:00:00,1
60495,5875,22:00:00,5264,23:00:00,1
60496,5875,22:00:00,5353,23:00:00,3
60497,5875,22:00:00,5355,22:00:00,1
60498,5875,22:00:00,5430,22:00:00,1
60499,5875,22:00:00,5431,22:00:00,1
60500,5875,22:00:00,5440,22:00:00,2
60501,5875,22:00:00,5440,23:00:00,1
60502,5875,22:00:00,5621,22:00:00,1
60503,5875,22:00:00,5702,23:00:00,1
60504,5875,22:00:00,6039,22:00:00,1
60505,5875,22:00:00,6129,23:00:00,1
60506,5875,22:00:00,6134,22:00:00,1
60507,5875,22:00:00,6313,23:00:00,1
60508,5875,22:00:00,6400,22:00:00,1
60509,5875,22:00:00,6400,23:00:00,1
60510,5875,22:00:00,6912,23:00:00,1
60511,5875,22:00:00,8056,23:00:00,1
60512,5875,23:00:00,4233,01:00:00,1
60513,5875,23:00:00,4669,00:00:00,1
60514,5875,23:00:00,4840,00:00:00,1
60515,5875,23:00:00,4903,00:00:00,2
60516,5875,23:00:00,5002,00:00:00,1
60517,5875,23:00:00,5002,23:00:00,1
60518,5875,23:00:00,5091,00:00:00,1
60519,5875,23:00:00,5093,00:00:00,1
60520,5875,23:00:00,5093,23:00:00,1
60521,5875,23:00:00,5099,00:00:00,1
60522,5875,23:00:00,5108,00:00:00,1
60523,5875,23:00:00,5266,00:00:00,1
60524,5875,23:00:00,5267,00:00:00,1
60525,5875,23:00:00,5353,00:00:00,2
60526,5875,23:00:00,5353,23:00:00,1
